每	B-r	O
，	S-wd	O
上	B-t	O
午	E-t	O
1	B-m	B-num
0	E-m	E-num
点	S-t	O
以	B-f	O
后	E-f	O
和	S-cc	O
中	B-t	O
午	E-t	O
是	S-vshi	O
人	S-n	O
最	S-d	O
多	S-a	O
的	S-ude1	O
时	B-n	O
候	E-n	O
，	S-wd	O
我	B-rr	O
们	E-rr	O
根	B-d	O
本	E-d	O
就	S-d	O
顾	S-v	O
不	S-d	O
上	S-vf	O
说	B-vi	O
话	E-vi	O
，	S-wd	O
一	B-d	O
直	E-d	O
在	S-p	O
给	S-p	O
孩	B-n	B-gro
子	E-n	E-gro
们	S-k	O
输	B-vi	O
液	E-vi	O
。	S-wj	O

”	S-wyy	O
急	B-n	O
诊	E-n	O
输	B-vn	O
液	E-vn	O
大	B-n	O
厅	E-n	O
的	S-ude1	O
一	S-m	O
位	S-q	O
护	B-n	B-gro
士	E-n	E-gro
说	S-v	O
，	S-wd	O
最	S-d	O
多	S-a	O
的	S-ude1	O
时	B-n	O
候	E-n	O
，	S-wd	O
三	S-m	O
个	S-q	O
急	B-n	O
诊	E-n	O
输	B-vn	O
液	E-vn	O
大	B-n	O
厅	E-n	O
一	S-m	O
天	S-qt	O
能	S-v	O
有	S-vyou	O
7	B-m	B-num
0	I-m	I-num
0	E-m	E-num
个	S-q	O
孩	B-n	B-gro
子	E-n	E-gro
来	S-vf	O
输	B-vi	O
液	E-vi	O
。	S-wj	O

随	B-f	O
后	E-f	O
，	S-wd	O
记	B-n	B-gro
者	E-n	E-gro
来	B-v	O
到	E-v	O
了	S-ule	O
位	B-v	O
于	E-v	O
医	B-n	O
技	I-n	O
楼	E-n	O
二	S-m	O
楼	S-n	O
的	S-ude1	O
末	B-n	O
梢	E-n	O
采	B-n	O
血	I-n	S-nb
室	E-n	O
，	S-wd	O
7	S-m	S-num
个	S-q	O
末	B-n	O
梢	E-n	O
采	B-v	O
血	E-v	S-nb
窗	B-s	O
口	E-s	O
全	B-m	O
部	E-m	O
都	S-d	O
处	B-v	O
于	E-v	O
工	B-vn	O
作	E-vn	O
状	B-n	O
态	E-n	O
，	S-wd	O
大	B-n	O
厅	E-n	O
内	S-f	O
，	S-wd	O
叫	S-vi	O
号	B-n	O
声	E-n	O
络	B-vl	O
绎	I-vl	O
不	I-vl	O
绝	E-vl	O
。	S-wj	O

截	B-v	O
至	E-v	O
下	B-t	O
午	E-t	O
3	S-m	S-num
时	S-t	O
，	S-wd	O
末	B-n	O
梢	E-n	O
采	S-v	O
血	S-n	S-nb
已	B-d	O
经	E-d	O
排	S-v	O
到	S-v	O
6	B-m	B-num
9	I-m	I-num
8	E-m	E-num
号	S-q	O
，	S-wd	O
6	B-m	B-num
5	I-m	I-num
1	E-m	E-num
人	S-n	O
完	B-v	O
成	E-v	O
了	S-ule	O
采	S-v	O
血	S-n	S-nb
，	S-wd	O
且	S-c	O
不	B-d	O
断	E-d	O
有	B-r	O
人	E-r	O
在	S-p	O
取	S-v	O
号	S-q	O
处	S-n	O
排	B-vd	O
队	E-vd	O
等	B-v	O
待	E-v	O
采	S-v	O
血	S-n	S-nb
。	S-wj	O

“	S-wyz	O
进	B-v	O
入	E-v	O
流	B-n	B-dis
感	E-n	E-dis
高	B-b	O
发	E-b	O
季	S-ng	O
以	B-f	O
来	E-f	O
，	S-wd	O
我	B-rr	O
们	E-rr	O
末	B-n	O
梢	E-n	O
采	B-n	O
血	I-n	S-nb
室	E-n	O
平	B-a	O
均	E-a	O
每	B-r	O
天	E-r	O
末	B-n	O
梢	E-n	O
采	S-v	O
血	S-n	S-nb
量	S-n	O
有	S-vyou	O
1	B-m	B-num
0	I-m	I-num
0	I-m	I-num
0	E-m	E-num
人	B-qv	O
次	E-qv	O
左	B-m	O
右	E-m	O
，	S-wd	O
最	B-a	O
高	E-a	O
的	S-ude1	O
时	B-n	O
候	E-n	O
能	S-v	O
达	B-v	O
到	E-v	O
1	B-m	B-num
5	I-m	I-num
0	I-m	I-num
0	E-m	E-num
人	B-qv	O
次	E-qv	O
，	S-wd	O
今	B-t	O
天	E-t	O
人	S-n	O
比	B-d	O
较	E-d	O
少	S-a	O
，	S-wd	O
昨	B-t	O
天	E-t	O
截	B-vi	O
止	E-vi	O
到	S-p	O
下	B-t	O
午	E-t	O
6	S-m	S-num
点	S-t	O
，	S-wd	O
末	B-n	O
梢	E-n	O
采	S-v	O
血	S-n	S-nb
量	S-n	O
就	S-d	O
有	S-vyou	O
9	B-m	B-num
4	I-m	I-num
6	E-m	E-num
人	B-qv	O
次	E-qv	O
。	S-wj	O

”	S-wyy	O
省	S-n	B-org
儿	B-n	I-org
童	E-n	I-org
医	B-n	I-org
院	E-n	E-org
检	B-n	O
验	I-n	O
科	E-n	O
副	S-b	O
主	B-n	O
任	E-n	O
郭	S-nr1	B-nr
映	B-nr2	I-nr
辉	E-nr2	E-nr
说	S-v	O
，	S-wd	O
这	S-rzv	O
还	S-d	O
仅	B-d	O
仅	E-d	O
是	S-vshi	O
门	B-n	O
诊	E-n	O
末	B-n	O
梢	E-n	O
采	S-v	O
血	S-n	S-nb
量	S-n	O
，	S-wd	O
不	S-d	O
算	S-v	O
住	B-vi	O
院	E-vi	O
的	S-ude1	O
。	S-wj	O

成	B-n	B-gro
人	E-n	E-gro
流	B-n	B-dis
感	E-n	E-dis
渐	S-d	O
增	S-v	O
，	S-wd	O
以	S-p	O
家	B-n	O
庭	E-n	O
成	B-n	O
员	E-n	O
互	B-d	O
相	E-d	O
传	B-n	O
染	E-n	O
为	S-p	O
多	S-m	O
石	B-ns	B-org
家	I-ns	I-org
庄	I-ns	I-org
市	E-ns	I-org
疾	B-n	I-org
控	I-n	I-org
中	I-n	I-org
心	E-n	E-org
流	B-n	O
行	I-n	O
病	E-n	O
防	B-v	O
治	E-v	O
所	S-usuo	O
副	S-b	O
所	B-n	O
长	E-n	O
刘	S-nr1	B-nr
立	S-nr2	E-nr
介	B-v	O
绍	E-v	O
，	S-wd	O
根	B-p	O
据	E-p	O
石	B-ns	B-geo
家	I-ns	I-geo
庄	I-ns	E-geo
市	E-ns	O
传	B-n	O
染	I-n	O
病	E-n	O
监	B-vn	O
测	E-vn	O
数	B-n	O
据	E-n	O
，	S-wd	O
进	B-v	O
入	E-v	O
1	B-m	B-num
2	E-m	E-num
月	B-t	O
份	E-t	O
以	B-f	O
来	E-f	O
，	S-wd	O
石	B-ns	B-geo
家	I-ns	I-geo
庄	I-ns	E-geo
市	E-ns	O
流	B-n	B-dis
感	E-n	E-dis
报	B-n	O
告	E-n	O
病	B-n	O
例	E-n	O
数	S-n	O
迅	B-ad	O
速	E-ad	O
上	B-vi	O
升	E-vi	O
，	S-wd	O
至	S-p	O
1	B-m	B-num
2	E-m	E-num
月	B-t	O
底	S-f	O
达	B-v	O
到	E-v	O
高	B-n	O
峰	E-n	O
，	S-wd	O
高	B-n	O
峰	I-n	O
期	E-n	O
病	B-n	O
例	E-n	O
数	S-n	O
为	S-p	O
去	B-t	O
年	E-t	O
高	B-n	O
峰	I-n	O
期	E-n	O
的	S-ude1	O
2	S-m	S-num
—	S-p	O
3	S-m	S-num
倍	S-q	O
。	S-wj	O

从	S-p	O
年	B-n	O
龄	E-n	O
分	B-vi	O
布	E-vi	O
来	B-v	O
看	E-v	O
，	S-wd	O
主	B-d	O
要	E-d	O
集	B-v	O
中	E-v	O
在	S-p	O
3	S-m	S-num
—	B-m	O
7	E-m	S-num
岁	S-qt	O
的	S-ude1	O
学	B-b	B-gro
龄	E-b	I-gro
前	S-f	I-gro
儿	B-n	I-gro
童	E-n	E-gro
和	S-cc	O
一	B-m	O
二	E-m	O
年	B-n	O
级	E-n	O
的	S-ude1	O
小	B-n	B-gro
学	I-n	I-gro
生	E-n	E-gro
。	S-wj	O

“	S-wyz	O
目	B-t	O
前	E-t	O
检	B-v	O
查	E-v	O
到	S-v	O
的	S-ude1	O
流	B-n	B-pat
感	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
主	B-d	O
要	E-d	O
是	S-vshi	O
季	B-n	O
节	I-n	O
性	E-n	O
甲	B-n	B-dis
3	I-n	I-dis
亚	I-n	I-dis
型	I-n	I-dis
A	E-n	E-dis
（	S-wkz	O
H	B-n	B-dis
3	I-n	I-dis
N	I-n	I-dis
2	E-n	E-dis
）	S-wky	O
流	B-n	B-pat
感	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
，	S-wd	O
占	S-v	O
确	B-v	O
诊	E-v	O
流	B-n	B-dis
感	E-n	E-dis
病	B-n	O
例	E-n	O
数	S-n	O
的	S-ude1	O
9	B-m	B-num
0	I-m	I-num
%	E-m	E-num
以	B-f	O
上	E-f	O
，	S-wd	O
少	B-m	O
数	E-m	O
为	S-v	O
乙	B-n	B-pat
型	E-n	I-pat
V	B-nz	I-pat
i	I-nz	I-pat
c	I-nz	I-pat
t	I-nz	I-pat
o	I-nz	I-pat
r	I-nz	I-pat
i	I-nz	I-pat
a	E-nz	I-pat
型	S-n	E-pat
。	S-wj	O

”	S-wyy	O
刘	S-nr1	B-nr
立	S-nr2	E-nr
说	S-v	O
，	S-wd	O
当	B-t	O
前	E-t	O
仍	S-d	O
处	B-v	O
于	E-v	O
流	B-n	B-dis
感	E-n	E-dis
高	B-n	O
峰	I-n	O
期	E-n	O
，	S-wd	O
随	B-p	O
着	E-p	O
气	B-n	O
温	E-n	O
逐	B-d	O
渐	E-d	O
降	B-v	O
低	E-v	O
，	S-wd	O
预	B-v	O
计	E-v	O
在	S-p	O
今	B-t	O
后	E-t	O
一	S-m	O
段	S-q	O
时	B-n	O
间	E-n	O
内	S-f	O
，	S-wd	O
流	B-n	B-dis
感	E-n	E-dis
发	B-vi	O
病	E-vi	O
将	S-d	O
持	B-vd	O
续	E-vd	O
在	S-p	O
高	B-n	O
峰	E-n	O
平	B-n	O
台	E-n	O
期	S-qv	O
，	S-wd	O
不	S-d	O
排	B-v	O
除	E-v	O
寒	B-t	O
假	E-t	O
前	S-f	O
个	B-a	O
别	E-a	O
学	B-n	O
校	E-n	O
、	S-wn	O
幼	B-n	O
儿	I-n	O
园	E-n	O
发	B-v	O
生	E-v	O
流	B-n	B-dis
感	E-n	E-dis
聚	B-v	O
集	E-v	O
性	S-ng	O
疫	B-n	O
情	E-n	O
。	S-wj	O

据	S-p	O
了	B-v	O
解	E-v	O
，	S-wd	O
省	S-n	B-org
儿	B-n	I-org
童	E-n	I-org
医	B-n	I-org
院	E-n	E-org
现	B-t	O
在	E-t	O
每	B-r	O
天	E-r	O
门	B-n	O
诊	E-n	O
量	S-n	O
在	S-p	O
5	B-m	B-num
8	I-m	I-num
0	I-m	I-num
0	E-m	E-num
人	B-qv	O
次	E-qv	O
左	B-m	O
右	E-m	O
，	S-wd	O
因	S-p	O
呼	B-nl	B-nb
吸	I-nl	I-nb
系	I-nl	I-nb
统	E-nl	E-nb
疾	B-n	O
病	E-n	O
就	B-vi	O
诊	E-vi	O
的	S-ude1	O
患	B-n	B-gro
儿	E-n	E-gro
在	S-p	O
2	B-m	B-num
6	I-m	I-num
0	I-m	I-num
0	E-m	E-num
人	B-qv	O
次	E-qv	O
左	B-m	O
右	E-m	O
，	S-wd	O
而	S-cc	O
确	B-v	O
诊	E-v	O
流	B-n	B-dis
感	E-n	E-dis
的	S-ude1	O
患	B-n	B-gro
者	E-n	E-gro
在	S-p	O
1	B-m	B-num
0	I-m	I-num
0	I-m	I-num
0	E-m	E-num
人	B-qv	O
次	E-qv	O
左	B-m	O
右	E-m	O
，	S-wd	O
当	B-t	O
前	E-t	O
流	B-n	B-dis
感	E-n	E-dis
人	B-n	O
数	E-n	O
比	S-p	O
前	B-t	O
段	E-t	O
时	B-n	O
间	E-n	O
见	S-v	O
少	S-a	O
。	S-wj	O

“	S-wyz	O
现	B-t	O
在	E-t	O
门	B-n	O
诊	E-n	O
病	B-n	B-gro
人	E-n	E-gro
仍	S-d	O
是	S-vshi	O
发	B-vi	O
热	E-vi	O
咳	B-vi	O
嗽	E-vi	O
较	S-d	O
多	S-a	O
，	S-wd	O
学	B-n	B-gro
龄	E-n	I-gro
及	S-cc	I-gro
学	B-n	I-gro
龄	E-n	I-gro
前	S-f	I-gro
儿	B-n	I-gro
童	E-n	E-gro
以	S-p	O
肺	B-n	O
炎	E-n	O
支	B-n	O
原	I-n	O
体	E-n	O
、	S-wn	O
流	B-n	B-dis
感	E-n	E-dis
感	B-n	O
染	E-n	O
较	S-d	O
多	S-a	O
，	S-wd	O
小	S-a	B-gro
婴	B-n	I-gro
儿	E-n	E-gro
以	S-p	O
呼	B-n	B-pat
吸	I-n	I-pat
道	E-n	I-pat
合	B-n	I-pat
胞	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
感	B-n	O
染	E-n	O
为	B-vi	O
主	E-vi	O
，	S-wd	O
如	B-c	O
果	E-c	O
病	B-n	O
程	E-n	O
长	S-a	O
、	S-wn	O
反	B-d	O
复	E-d	O
感	B-n	O
染	E-n	O
多	S-m	O
是	S-vshi	O
病	B-n	O
毒	E-n	O
、	S-wn	O
支	B-n	O
原	I-n	O
体	E-n	O
、	S-wn	O
细	B-n	O
菌	E-n	O
混	B-vd	O
合	E-vd	O
感	B-n	O
染	E-n	O
，	S-wd	O
混	B-vd	O
合	E-vd	O
感	B-n	O
染	E-n	O
病	B-n	B-gro
人	E-n	E-gro
较	S-d	O
重	S-a	O
。	S-wj	O

”	S-wyy	O
省	S-n	B-org
儿	B-n	I-org
童	E-n	I-org
医	B-n	I-org
院	E-n	E-org
呼	B-n	O
吸	I-n	O
二	I-n	O
科	E-n	O
主	B-n	O
任	E-n	O
刘	S-nr1	B-nr
建	B-nr2	I-nr
华	E-nr2	E-nr
介	B-v	O
绍	E-v	O
，	S-wd	O
该	S-rz	O
科	B-n	O
室	E-n	O
近	B-t	O
期	E-t	O
流	B-n	B-gro
感	E-n	I-gro
病	B-n	I-gro
人	E-n	E-gro
较	S-d	O
之	B-f	O
前	E-f	O
变	B-v	O
化	E-v	O
不	S-d	O
大	S-a	O
，	S-wd	O
没	B-d	O
有	E-d	O
明	B-ad	O
显	E-ad	O
增	B-v	O
多	E-v	O
，	S-wd	O
主	B-b	O
要	E-b	O
症	B-n	O
状	E-n	O
仍	S-d	O
是	S-vshi	O
高	B-n	O
热	E-n	O
不	S-d	O
退	S-v	O
、	S-wn	O
咽	B-a	S-nb
痛	E-a	O
、	S-wn	O
头	B-a	S-nb
痛	E-a	O
、	S-wn	O
四	B-n	B-nb
肢	E-n	E-nb
酸	B-a	O
痛	E-a	O
，	S-wd	O
部	B-m	O
分	E-m	O
病	B-n	B-gro
人	E-n	E-gro
表	B-v	O
现	E-v	O
腹	B-vi	S-nb
痛	E-vi	O
、	S-wn	O
恶	B-v	O
心	E-v	O
、	S-wn	O
呕	B-vi	O
吐	E-vi	O
等	S-udeng	O
消	B-n	B-nb
化	I-n	I-nb
道	E-n	E-nb
症	B-n	O
状	E-n	O
，	S-wd	O
早	B-t	O
期	E-t	O
咳	B-vi	O
嗽	E-vi	O
不	S-d	O
明	B-a	O
显	E-a	O
，	S-wd	O
后	B-f	O
期	E-f	O
会	S-v	O
出	B-v	O
现	E-v	O
咳	B-vi	O
嗽	E-vi	O
、	S-wn	O
喘	B-vi	O
息	E-vi	O
的	S-ude1	O
症	B-n	O
状	E-n	O
。	S-wj	O

“	S-wyz	O
每	B-r	O
年	E-r	O
的	S-ude1	O
1	B-m	B-num
1	E-m	E-num
月	B-t	O
份	E-t	O
至	S-p	O
春	B-t	O
节	E-t	O
后	S-f	O
都	S-d	O
是	S-vshi	O
儿	B-n	O
科	E-n	O
急	B-n	O
诊	E-n	O
高	B-n	O
峰	E-n	O
，	S-wd	O
尤	B-d	O
其	E-d	O
是	S-vshi	O
一	B-t	O
月	I-t	O
份	E-t	O
是	S-vshi	O
我	B-rr	O
们	E-rr	O
最	S-d	O
忙	S-a	O
的	S-ude1	O
时	B-n	O
候	E-n	O
，	S-wd	O
每	B-r	O
天	E-r	O
就	B-vi	O
诊	E-vi	O
人	B-n	O
数	E-n	O
最	S-d	O
多	S-ad	O
达	B-v	O
到	E-v	O
8	B-m	B-num
0	I-m	I-num
0	E-m	E-num
多	S-m	O
人	S-n	O
，	S-wd	O
为	B-p	O
了	E-p	O
保	B-v	O
证	E-v	O
完	B-v	O
成	E-v	O
临	B-vn	O
床	E-vn	O
任	B-n	O
务	E-n	O
，	S-wd	O
每	B-r	O
天	E-r	O
有	S-vyou	O
4	S-m	S-num
到	S-v	O
6	S-m	S-num
个	S-q	O
大	B-n	O
夫	E-n	O
出	B-vi	O
诊	E-vi	O
。	S-wj	O

”	S-wyy	O
省	S-n	B-org
儿	B-n	I-org
童	E-n	I-org
医	B-n	I-org
院	E-n	E-org
急	B-n	O
诊	I-n	O
科	E-n	O
主	B-n	O
任	E-n	O
张	S-nr1	B-nr
中	B-nr2	I-nr
馥	E-nr2	E-nr
说	S-v	O
，	S-wd	O
就	B-vi	O
诊	E-vi	O
的	S-ude1	O
患	B-n	B-gro
者	E-n	E-gro
主	B-d	O
要	E-d	O
是	S-vshi	O
呼	B-n	B-nb
吸	I-n	I-nb
道	E-n	E-nb
疾	B-n	O
病	E-n	O
占	S-v	O
绝	B-m	O
大	I-m	O
多	I-m	O
数	E-m	O
，	S-wd	O
其	B-rz	O
中	E-rz	O
流	B-n	B-dis
感	E-n	E-dis
的	S-ude1	O
患	B-n	B-gro
者	E-n	E-gro
大	B-d	O
约	E-d	O
有	S-vyou	O
五	B-m	O
分	I-m	O
之	I-m	O
一	E-m	O
，	S-wd	O
主	B-b	O
要	E-b	O
症	B-n	O
状	E-n	O
是	S-vshi	O
高	B-n	O
热	E-n	O
乏	B-a	O
力	E-a	O
，	S-wd	O
一	B-mq	O
些	E-mq	O
年	B-vi	B-gro
长	E-vi	I-gro
儿	B-n	I-gro
童	E-n	E-gro
会	S-v	O
诉	B-v	O
说	E-v	O
肌	B-n	B-nb
肉	E-n	E-nb
酸	B-a	O
痛	E-a	O
浑	B-n	O
身	E-n	O
难	B-a	O
受	E-a	O
。	S-wj	O

“	S-wyz	O
进	B-v	O
入	E-v	O
一	B-t	O
月	E-t	O
以	B-f	O
来	E-f	O
，	S-wd	O
流	B-n	B-dis
感	E-n	E-dis
趋	B-n	O
势	E-n	O
没	B-d	O
有	E-d	O
明	B-a	O
显	E-a	O
变	B-vn	O
化	E-vn	O
，	S-wd	O
既	S-c	O
没	B-v	O
有	E-v	O
大	B-m	O
量	E-m	O
增	B-v	O
加	E-v	O
也	S-d	O
没	B-v	O
有	E-v	O
明	B-ad	O
显	E-ad	O
减	B-v	O
少	E-v	O
。	S-wj	O

”	S-wyy	O
“	S-wyz	O
随	B-p	O
着	E-p	O
气	B-n	O
温	E-n	O
逐	B-d	O
渐	E-d	O
降	B-v	O
低	E-v	O
，	S-wd	O
我	B-n	O
院	E-n	O
呼	B-n	O
吸	I-n	O
科	E-n	O
门	B-n	O
诊	E-n	O
的	S-ude1	O
就	B-vn	O
诊	E-vn	O
人	B-qv	O
次	E-qv	O
明	B-ad	O
显	E-ad	O
增	B-v	O
加	E-v	O
，	S-wd	O
尤	B-d	O
其	E-d	O
是	S-vshi	O
在	S-p	O
1	B-m	B-num
2	E-m	E-num
月	S-t	O
中	B-t	O
下	I-t	O
旬	E-t	O
至	S-p	O
元	B-t	O
旦	E-t	O
后	S-f	O
，	S-wd	O
每	B-r	O
日	E-r	O
门	B-n	O
诊	E-n	O
量	S-n	O
约	S-d	O
1	B-m	B-num
0	I-m	I-num
0	E-m	E-num
多	S-m	O
人	B-qv	O
次	E-qv	O
。	S-wj	O

”	S-wyy	O
河	B-ns	B-org
北	I-ns	I-org
省	E-ns	I-org
中	B-n	I-org
医	I-n	I-org
院	E-n	E-org
呼	B-n	O
吸	I-n	O
一	I-n	O
科	E-n	O
主	B-n	O
任	E-n	O
耿	S-nr1	B-nr
立	B-nr2	I-nr
梅	E-nr2	E-nr
说	S-v	O
，	S-wd	O
从	S-p	O
门	B-n	O
诊	E-n	O
观	B-v	O
察	E-v	O
看	S-v	O
，	S-wd	O
前	S-f	O
一	S-m	O
段	S-q	O
时	B-n	O
间	E-n	O
，	S-wd	O
以	S-c	O
在	S-p	O
园	S-ng	O
、	S-wn	O
在	B-b	O
校	E-b	O
的	S-ude1	O
儿	B-n	B-gro
童	E-n	E-gro
和	S-cc	O
学	B-n	B-gro
生	E-n	E-gro
居	B-vi	O
多	E-vi	O
，	S-wd	O
近	B-t	O
期	E-t	O
门	B-n	O
诊	E-n	O
，	S-wd	O
成	B-n	B-gro
人	E-n	E-gro
流	B-n	B-dis
感	E-n	E-dis
逐	B-d	O
渐	E-d	O
增	B-v	O
多	E-v	O
，	S-wd	O
以	S-p	O
家	B-n	O
庭	E-n	O
成	B-n	O
员	E-n	O
互	B-d	O
相	E-d	O
传	B-n	O
染	E-n	O
为	S-p	O
多	S-a	O
。	S-wj	O

“	S-wyz	O
通	B-p	O
过	E-p	O
检	B-vn	O
测	E-vn	O
的	S-ude1	O
咽	B-n	S-nb
拭	I-n	O
子	E-n	O
发	B-v	O
现	E-v	O
，	S-wd	O
以	S-p	O
甲	B-n	B-pat
型	E-n	I-pat
流	B-n	I-pat
感	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
相	B-d	O
对	E-d	O
较	S-d	O
多	S-a	O
，	S-wd	O
而	S-cc	O
乙	B-n	B-pat
型	E-n	I-pat
流	B-n	I-pat
感	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
、	S-wn	O
腺	S-n	B-pat
病	B-n	I-pat
毒	E-n	E-pat
、	S-wn	O
支	B-n	O
原	I-n	O
体	E-n	O
感	B-n	O
染	E-n	O
也	S-d	O
占	S-v	O
一	B-b	O
定	E-b	O
比	B-n	O
例	E-n	O
，	S-wd	O
与	S-p	O
往	B-t	O
年	E-t	O
相	B-vi	O
比	E-vi	O
重	B-n	O
症	E-n	O
肺	B-n	B-dis
炎	E-n	E-dis
的	S-ude1	O
相	B-d	O
对	E-d	O
少	S-a	O
，	S-wd	O
可	B-v	O
能	E-v	O
与	S-p	O
本	B-r	O
次	E-r	O
甲	B-n	B-pat
流	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
以	S-p	O
甲	B-n	B-pat
3	E-n	E-pat
为	S-v	O
致	B-vn	O
病	E-vn	O
原	B-n	O
因	E-n	O
有	B-vn	O
关	E-vn	O
。	S-wj	O

除	B-p	O
了	E-p	O
流	B-n	B-dis
感	E-n	E-dis
之	B-f	O
外	E-f	O
，	S-wd	O
一	B-mq	O
些	E-mq	O
哮	B-n	B-gro
喘	E-n	I-gro
过	B-n	I-gro
敏	I-n	I-gro
性	E-n	I-gro
鼻	B-n	I-gro
炎	E-n	I-gro
患	B-n	I-gro
者	E-n	E-gro
也	S-d	O
有	B-v	O
所	E-v	O
增	B-v	O
多	E-v	O
，	S-wd	O
与	S-p	O
气	B-n	O
候	E-n	O
寒	B-an	O
冷	E-an	O
、	S-wn	O
雾	S-n	O
霾	S-w	O
天	B-n	O
气	E-n	O
、	S-wn	O
房	B-n	O
间	E-n	O
通	B-vi	O
风	E-vi	O
差	S-a	O
有	B-vn	O
关	E-vn	O
。	S-wj	O

”	S-wyy	O
专	B-n	O
家	E-n	O
：	S-wp	O
只	B-c	O
要	E-c	O
科	B-n	O
学	E-n	O
防	B-vn	O
治	E-vn	O
，	S-wd	O
对	B-vl	O
症	I-vl	O
下	I-vl	O
药	E-vl	O
，	S-wd	O
流	B-n	B-dis
感	E-n	E-dis
并	S-cc	O
不	S-d	O
可	B-a	O
怕	E-a	O
“	S-wyz	O
只	B-c	O
要	E-c	O
科	B-n	O
学	E-n	O
防	B-vn	O
治	E-vn	O
，	S-wd	O
对	B-vl	O
症	I-vl	O
下	I-vl	O
药	E-vl	O
，	S-wd	O
其	B-d	O
实	E-d	O
流	B-n	B-dis
感	E-n	E-dis
并	S-cc	O
不	S-d	O
可	B-a	O
怕	E-a	O
。	S-wj	O

”	S-wyy	O
耿	S-nr1	B-nr
立	B-nr2	I-nr
梅	E-nr2	E-nr
说	S-v	O
，	S-wd	O
流	B-n	B-dis
感	E-n	E-dis
是	S-vshi	O
冬	B-t	O
春	E-t	O
季	B-n	O
节	E-n	O
最	S-d	O
常	B-a	O
见	E-a	O
的	S-ude1	O
一	S-m	O
种	S-q	O
传	B-b	O
染	I-b	O
性	E-b	O
疾	B-n	O
病	E-n	O
，	S-wd	O
是	S-vshi	O
由	S-p	O
流	B-n	B-pat
感	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
引	B-v	O
起	E-v	O
的	S-ude1	O
急	B-b	B-dis
性	E-b	I-dis
呼	B-n	I-dis
吸	I-n	I-dis
道	E-n	I-dis
感	B-n	I-dis
染	E-n	E-dis
，	S-wd	O
流	B-n	B-pat
感	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
主	B-d	O
要	E-d	O
通	B-p	O
过	E-p	O
空	B-n	O
气	E-n	O
中	S-f	O
的	S-ude1	O
飞	B-n	B-nb
沫	E-n	E-nb
、	S-wn	O
人	S-n	O
与	S-cc	O
人	S-n	O
之	B-f	O
间	E-f	O
的	S-ude1	O
接	B-vn	O
触	E-vn	O
或	S-c	O
与	S-p	O
被	S-pbei	O
污	B-v	O
染	E-v	O
物	B-n	O
品	E-n	O
的	S-ude1	O
接	B-vn	O
触	E-vn	O
而	S-cc	O
传	B-vn	O
播	E-vn	O
。	S-wj	O

所	B-c	O
以	E-c	O
，	S-wd	O
平	B-t	O
时	E-t	O
一	B-d	O
定	E-d	O
要	S-v	O
戴	S-v	O
口	B-n	O
罩	E-n	O
、	S-wn	O
勤	S-ad	O
洗	B-vi	O
手	E-vi	S-nb
。	S-wj	O

耿	S-nr1	B-nr
立	B-nr2	I-nr
梅	E-nr2	E-nr
介	B-v	O
绍	E-v	O
，	S-wd	O
流	B-n	B-dis
感	E-n	E-dis
症	B-n	O
状	E-n	O
主	B-d	O
要	E-d	O
表	B-v	O
现	E-v	O
为	S-v	O
发	B-vi	O
热	E-vi	O
、	S-wn	O
头	B-a	S-nb
痛	E-a	O
、	S-wn	O
全	B-n	O
身	E-n	O
肌	B-n	B-nb
肉	E-n	E-nb
关	B-n	B-nb
节	E-n	E-nb
酸	B-a	O
痛	E-a	O
、	S-wn	O
乏	B-a	O
力	E-a	O
、	S-wn	O
食	B-n	O
欲	E-n	O
减	B-v	O
退	E-v	O
等	S-udeng	O
，	S-wd	O
体	B-n	O
温	E-n	O
可	S-v	O
达	S-v	O
3	B-m	B-num
9	E-m	E-num
—	S-wp	O
4	B-m	B-num
0	E-m	E-num
℃	S-q	O
，	S-wd	O
可	S-v	O
有	S-vyou	O
畏	S-vg	O
寒	S-ag	O
、	S-wn	O
寒	B-n	O
战	E-n	O
，	S-wd	O
常	S-d	O
有	S-vyou	O
咽	B-n	B-nb
喉	E-n	E-nb
痛	S-a	O
、	S-wn	O
干	B-vi	O
咳	E-vi	O
，	S-wd	O
可	S-v	O
有	S-vyou	O
鼻	S-ng	S-nb
塞	S-v	O
、	S-wn	O
流	S-v	O
涕	S-ng	O
，	S-wd	O
还	B-v	O
有	E-v	O
一	B-mq	O
些	E-mq	O
患	B-n	B-gro
者	E-n	E-gro
以	S-p	O
头	B-a	S-nb
痛	E-a	O
、	S-wn	O
恶	B-a	O
心	E-a	O
、	S-wn	O
呕	B-vi	O
吐	E-vi	O
就	B-vi	O
诊	E-vi	O
。	S-wj	O

建	B-n	O
议	E-n	O
遇	B-v	O
到	E-v	O
上	B-b	O
述	E-b	O
情	B-n	O
况	E-n	O
及	B-d	O
早	E-d	O
就	B-vi	O
医	E-vi	O
